,City,date,temperature
28976,Paris,1985-03-30,15.8
28977,Paris,1983-12-08,17.1
28978,Paris,1990-08-09,17.4
28979,Paris,1989-10-09,16.3
28980,Paris,1967-01-12,10.3
28981,Paris,1980-07-03,6.9
28982,Paris,1963-08-25,4.5
28983,Paris,1963-07-15,-0.6
28984,Paris,1986-03-28,5.8
28985,Paris,1972-07-03,8.1
28986,Paris,1985-08-20,11.2
28987,Paris,1986-12-23,16.1
28988,Paris,1964-10-27,17.5
28989,Paris,1981-05-13,19.0
28990,Paris,1965-08-25,17.2
28991,Paris,1966-11-06,15.4
28992,Paris,1981-05-24,13.1
28993,Paris,1964-04-10,7.7
28994,Paris,1986-01-30,3.4
28995,Paris,1990-09-15,0.5
28996,Paris,1977-05-14,5.6
28997,Paris,1981-10-28,5.2
28998,Paris,1961-12-14,7.0
28999,Paris,1985-09-19,14.6
29000,Paris,1963-04-24,16.1
29001,Paris,1977-08-23,17.3
29002,Paris,1961-02-09,17.3
29003,Paris,1964-04-07,14.5
29004,Paris,1989-05-01,10.8
29005,Paris,1976-08-14,4.1
29006,Paris,1986-12-14,-0.5
29007,Paris,1971-03-19,0.4
29008,Paris,1989-10-10,5.3
29009,Paris,1989-01-24,5.7
29010,Paris,1968-12-21,9.9
29011,Paris,1979-03-23,14.7
29012,Paris,1980-08-30,15.4
29013,Paris,1960-06-19,16.9
29014,Paris,1970-05-13,17.0
29015,Paris,1960-05-24,13.8
29016,Paris,1984-09-09,10.1
29017,Paris,1969-11-10,5.4
29018,Paris,1966-06-22,2.6
29019,Paris,1990-06-23,-1.3
29020,Paris,1979-06-07,0.1
29021,Paris,1978-06-11,3.4
29022,Paris,1974-05-18,10.2
29023,Paris,1987-09-02,12.1
29024,Paris,1985-02-03,15.7
29025,Paris,1964-06-23,19.0
29026,Paris,1965-01-01,17.3
29027,Paris,1987-05-22,14.0
29028,Paris,1980-11-17,8.8
29029,Paris,1975-05-06,6.3
29030,Paris,1970-11-23,5.1
29031,Paris,1961-01-19,-0.7
29032,Paris,1964-05-06,5.6
29033,Paris,1961-07-08,8.2
29034,Paris,1979-12-14,9.5
29035,Paris,1969-12-07,14.8
29036,Paris,1969-04-12,16.3
29037,Paris,1968-09-13,17.7
29038,Paris,1984-09-04,17.6
29039,Paris,1967-10-13,14.9
29040,Paris,1966-02-22,10.7
29041,Paris,1960-06-29,4.3
29042,Paris,1976-03-31,1.9
29043,Paris,1989-03-11,2.6
29044,Paris,1969-05-18,1.9
29045,Paris,1981-01-29,5.0
29046,Paris,1985-09-18,9.1
29047,Paris,1964-11-03,12.3
29048,Paris,1963-12-23,14.5
29049,Paris,1964-06-03,15.6
29050,Paris,1980-12-16,15.4
29051,Paris,1975-07-22,13.5
29052,Paris,1986-02-20,10.4
29053,Paris,1971-10-10,3.7
29054,Paris,1985-03-30,2.9
29055,Paris,1965-11-04,4.9
29056,Paris,1960-01-02,6.7
29057,Paris,1971-11-23,6.0
29058,Paris,1989-09-13,6.6
29059,Paris,1963-04-18,11.9
29060,Paris,1979-09-22,17.9
29061,Paris,1980-11-23,17.1
29062,Paris,1965-09-29,16.3
29063,Paris,1983-10-14,16.1
29064,Paris,1967-05-02,7.0
29065,Paris,1972-02-19,8.0
29066,Paris,1976-01-10,2.3
29067,Paris,1966-07-22,4.2
29068,Paris,1960-04-15,3.6
29069,Paris,1982-03-02,5.9
29070,Paris,1961-02-25,10.2
29071,Paris,1986-07-02,13.3
29072,Paris,1976-07-23,18.7
29073,Paris,1964-12-21,19.7
29074,Paris,1965-07-25,17.8
29076,Paris,1968-03-06,10.6
29077,Paris,1960-11-10,8.2
29078,Paris,1985-08-02,2.0
29079,Paris,1964-03-29,4.5
29080,Paris,1970-02-07,5.0
29081,Paris,1967-10-20,6.7
29082,Paris,1987-11-23,10.9
29083,Paris,1981-06-17,14.7
29084,Paris,1970-11-12,16.5
29085,Paris,1973-08-06,19.4
29086,Paris,1981-07-09,18.9
29087,Paris,1967-12-06,15.6
29088,Paris,1981-11-01,10.0
29089,Paris,1960-04-17,4.4
29090,Paris,1985-07-21,2.8
29091,Paris,1976-02-04,-0.2
29092,Paris,1980-10-26,3.5
29093,Paris,1986-11-01,4.6
29094,Paris,1987-02-15,11.2
29095,Paris,1984-12-09,14.3
29096,Paris,1961-11-18,15.8
29097,Paris,1989-08-04,18.2
29098,Paris,1977-06-14,18.6
29099,Paris,1966-07-05,13.6
29100,Paris,1983-06-12,8.9
29101,Paris,1970-04-29,4.2
29102,Paris,1987-12-26,3.4
29103,Paris,1989-04-25,3.9
29104,Paris,1977-06-13,2.0
29105,Paris,1981-07-17,7.0
29106,Paris,1973-03-19,11.2
29107,Paris,1982-11-05,12.1
29108,Paris,1970-01-16,14.5
29109,Paris,1975-12-20,16.8
29110,Paris,1971-01-18,18.7
29112,Paris,1987-01-29,10.1
29113,Paris,1987-04-13,8.8
29114,Paris,1960-03-28,7.0
29115,Paris,1972-03-15,4.1
29116,Paris,1964-09-29,6.3
29117,Paris,1984-08-20,9.6
29118,Paris,1964-11-15,10.4
29119,Paris,1962-12-05,16.0
29120,Paris,1988-01-20,20.1
29121,Paris,1973-12-20,18.7
29122,Paris,1971-03-25,17.7
29123,Paris,1971-01-28,14.6
29124,Paris,1964-03-13,11.8
29125,Paris,1967-03-02,8.6
29126,Paris,1965-05-07,0.4
29127,Paris,1977-11-07,-0.4
29128,Paris,1967-07-02,4.9
29129,Paris,1973-06-25,6.3
29130,Paris,1967-07-01,8.5
29131,Paris,1982-10-06,14.9
29132,Paris,1986-02-18,15.0
29133,Paris,1972-07-09,17.1
29134,Paris,1983-11-26,18.4
29135,Paris,1982-05-07,15.2
29136,Paris,1983-09-20,9.5
29137,Paris,1990-07-09,5.6
29138,Paris,1983-05-22,5.0
29139,Paris,1973-01-13,2.5
29140,Paris,1988-06-08,4.8
29141,Paris,1966-03-03,5.2
29142,Paris,1960-12-18,8.1
29143,Paris,1967-08-18,12.4
29144,Paris,1960-02-23,15.8
29145,Paris,1979-09-03,18.6
29146,Paris,1986-12-28,17.7
29147,Paris,1960-08-20,15.9
29148,Paris,1985-09-05,10.1
29149,Paris,1987-12-22,8.4
29150,Paris,1977-05-17,6.3
29151,Paris,1984-12-19,3.0
29152,Paris,1985-05-14,3.6
29153,Paris,1976-05-15,5.1
29154,Paris,1965-07-30,10.5
29155,Paris,1964-11-25,13.3
29156,Paris,1968-08-26,16.8
29157,Paris,1981-03-30,19.5
29158,Paris,1972-10-11,18.4
29159,Paris,1975-05-13,16.6
29160,Paris,1980-04-09,11.1
29161,Paris,1990-06-18,7.0
29162,Paris,1978-06-24,5.5
29163,Paris,1980-09-28,-1.6
29164,Paris,1982-12-31,5.2
29165,Paris,1980-04-24,7.1
29166,Paris,1975-01-24,9.6
29167,Paris,1983-09-15,12.5
29168,Paris,1964-03-27,17.4
29169,Paris,1961-12-06,20.1
29170,Paris,1986-06-05,20.2
29171,Paris,1971-04-24,15.9
29172,Paris,1985-11-13,11.7
29173,Paris,1982-05-21,5.5
29174,Paris,1963-03-07,4.8
29175,Paris,1968-12-01,-0.0
29176,Paris,1971-05-05,-0.5
29177,Paris,1983-02-06,7.0
29178,Paris,1964-05-26,10.4
29179,Paris,1980-03-03,13.7
29180,Paris,1971-02-04,16.3
29181,Paris,1966-11-10,19.4
29182,Paris,1974-08-08,17.4
29183,Paris,1973-05-23,15.1
29184,Paris,1969-03-25,11.5
29185,Paris,1969-08-09,4.7
29186,Paris,1978-02-06,6.1
29187,Paris,1981-11-21,4.5
29188,Paris,1981-02-22,4.4
29189,Paris,1962-01-08,6.8
29190,Paris,1969-09-10,10.2
29191,Paris,1970-06-17,14.5
29192,Paris,1986-12-27,17.6
29193,Paris,1976-11-05,18.6
29194,Paris,1969-06-21,16.9
29195,Paris,1986-01-14,15.5
29196,Paris,1979-01-24,10.6
29197,Paris,1973-07-07,6.9
29198,Paris,1968-03-18,5.7
29199,Paris,1987-04-29,-1.1
29200,Paris,1967-02-24,2.4
29201,Paris,1961-01-24,5.5
29202,Paris,1989-02-07,8.9
29203,Paris,1985-08-05,14.5
29204,Paris,1974-09-09,16.7
29205,Paris,1986-03-05,17.9
29206,Paris,1985-08-19,16.4
29207,Paris,1966-09-13,13.2
29208,Paris,1969-01-07,8.9
29209,Paris,1965-05-07,4.0
29210,Paris,1969-05-05,-2.1
29211,Paris,1963-09-13,-2.5
29212,Paris,1978-02-26,0.5
29213,Paris,1977-11-14,8.3
29214,Paris,1989-08-17,11.1
29215,Paris,1979-09-08,14.3
29216,Paris,1968-09-10,15.7
29217,Paris,1983-07-24,18.9
29218,Paris,1986-05-07,17.1
29219,Paris,1985-09-02,13.0
29220,Paris,1961-10-18,9.9
29221,Paris,1974-07-06,6.8
29222,Paris,1977-11-18,2.0
29223,Paris,1960-11-07,0.9
29224,Paris,1974-06-01,4.9
29225,Paris,1966-11-16,7.7
29226,Paris,1983-03-27,10.9
29227,Paris,1973-07-31,13.6
29228,Paris,1971-11-11,16.3
29229,Paris,1962-08-31,18.6
29230,Paris,1979-10-31,18.3
29231,Paris,1970-09-03,14.3
29232,Paris,1967-06-22,13.0
29233,Paris,1973-04-10,6.2
29234,Paris,1961-02-22,4.8
29235,Paris,1961-02-03,1.7
29236,Paris,1965-06-09,3.0
29237,Paris,1969-07-10,5.5
29238,Paris,1963-12-16,9.5
29239,Paris,1966-12-30,12.4
29240,Paris,1989-11-01,16.1
29241,Paris,1972-12-18,18.5
29242,Paris,1963-08-08,18.7
29243,Paris,1977-12-16,14.6
29244,Paris,1984-11-09,10.6
29245,Paris,1982-09-06,5.9
29246,Paris,1969-12-23,3.7
29247,Paris,1973-01-05,-0.6
29248,Paris,1989-06-29,6.2
29249,Paris,1978-08-23,4.5
29250,Paris,1962-01-07,8.4
29251,Paris,1987-12-27,16.5
29252,Paris,1990-04-26,17.2
29253,Paris,1979-09-05,17.4
29254,Paris,1988-02-22,16.3
29255,Paris,1983-11-19,13.6
29256,Paris,1967-05-13,10.7
29257,Paris,1990-08-25,6.4
29258,Paris,1972-04-03,6.5
29259,Paris,1975-03-24,6.4
29260,Paris,1986-12-18,3.9
29261,Paris,1987-12-07,6.9
29262,Paris,1963-07-28,8.8
29263,Paris,1964-12-25,15.6
29264,Paris,1988-12-15,17.6
29265,Paris,1985-10-18,20.4
29266,Paris,1968-06-15,19.5
29267,Paris,1979-08-04,17.2
29268,Paris,1962-11-05,11.4
29269,Paris,1975-08-30,6.9
29270,Paris,1968-09-19,4.0
29271,Paris,1975-01-07,2.9
29272,Paris,1981-02-07,5.4
29273,Paris,1985-06-10,5.8
29274,Paris,1983-03-14,9.0
29275,Paris,1973-01-05,12.9
29276,Paris,1972-03-06,16.8
29277,Paris,1974-04-28,19.8
29278,Paris,1980-02-08,18.8
29279,Paris,1968-08-08,15.2
29280,Paris,1976-04-25,9.4
29281,Paris,1970-05-08,4.9
29282,Paris,1972-12-03,1.3
29283,Paris,1985-09-23,1.9
29284,Paris,1962-08-29,2.8
29285,Paris,1968-07-04,8.7
29286,Paris,1979-10-28,8.2
29287,Paris,1980-08-30,12.0
29288,Paris,1965-01-25,17.6
29289,Paris,1989-04-07,19.1
29290,Paris,1970-06-01,18.4
29291,Paris,1982-11-25,13.8
29292,Paris,1968-06-24,10.7
29293,Paris,1984-11-06,6.4
29294,Paris,1985-07-03,4.0
29295,Paris,1967-12-24,2.0
29296,Paris,1963-04-11,4.5
29297,Paris,1977-08-06,3.1
29299,Paris,1985-09-24,11.4
29300,Paris,1973-06-26,17.7
29301,Paris,1969-07-27,18.4
29302,Paris,1981-04-24,19.4
29303,Paris,1976-07-10,14.1
29304,Paris,1986-01-27,11.0
29305,Paris,1990-01-12,5.6
29306,Paris,1967-08-27,4.3
29307,Paris,1960-11-29,-3.3
29308,Paris,1973-10-02,1.4
29309,Paris,1990-09-28,6.2
29310,Paris,1984-01-22,7.2
29311,Paris,1960-05-27,13.4
29312,Paris,1981-04-12,16.1
29313,Paris,1967-01-22,18.3
29314,Paris,1983-05-10,17.3
29315,Paris,1982-09-21,15.0
29316,Paris,1980-11-03,10.7
29317,Paris,1971-08-28,6.5
29318,Paris,1969-11-02,2.8
29319,Paris,1986-01-01,2.0
29320,Paris,1963-01-07,3.9
29321,Paris,1982-03-02,5.4
29322,Paris,1969-09-21,7.3
29323,Paris,1981-04-15,12.5
29324,Paris,1987-12-19,18.0
29325,Paris,1983-12-16,18.7
29326,Paris,1984-02-07,17.0
29327,Paris,1975-05-16,14.7
29328,Paris,1967-08-16,10.7
29329,Paris,1982-11-03,7.4
29330,Paris,1979-02-11,4.8
29331,Paris,1977-01-11,3.0
29332,Paris,1978-12-12,3.0
29333,Paris,1967-07-02,3.5
29334,Paris,1970-07-29,10.6
29335,Paris,1974-03-06,13.7
29336,Paris,1981-10-29,17.0
29337,Paris,1965-07-18,16.9
29338,Paris,1971-03-02,18.7
29339,Paris,1961-03-15,14.2
29340,Paris,1969-08-22,8.7
29341,Paris,1987-03-31,7.0
29342,Paris,1989-03-15,-0.9
29343,Paris,1980-08-27,0.7
29344,Paris,1961-02-03,1.9
29345,Paris,1989-02-10,8.2
29346,Paris,1972-10-25,9.4
29347,Paris,1972-12-19,15.9
29348,Paris,1975-01-09,15.1
29349,Paris,1975-08-06,16.1
29350,Paris,1974-08-11,17.5
29351,Paris,1963-06-10,16.4
29352,Paris,1978-06-22,10.2
29353,Paris,1970-10-19,6.1
29354,Paris,1981-12-13,4.3
29355,Paris,1973-06-09,-1.1
29356,Paris,1961-08-12,3.5
29357,Paris,1962-08-08,7.3
29358,Paris,1973-11-24,8.6
29359,Paris,1981-11-10,14.1
29360,Paris,1988-02-27,18.3
29361,Paris,1987-06-08,18.1
29362,Paris,1961-12-23,20.5
29363,Paris,1982-06-13,14.4
29364,Paris,1969-11-21,7.5
29365,Paris,1990-04-28,4.6
29366,Paris,1976-11-10,4.1
29367,Paris,1985-05-14,3.4
29368,Paris,1966-06-01,3.8
29369,Paris,1973-03-09,6.8
29370,Paris,1989-04-08,9.5
29371,Paris,1963-08-12,12.8
29372,Paris,1983-09-24,15.1
29373,Paris,1966-02-11,17.5
29374,Paris,1978-12-19,18.5
29375,Paris,1969-01-09,16.0
29376,Paris,1964-02-01,10.1
29377,Paris,1984-08-18,6.3
29378,Paris,1983-10-05,4.6
29379,Paris,1981-07-11,2.2
29380,Paris,1960-07-15,2.1
29381,Paris,1971-05-30,5.8
29382,Paris,1977-05-18,11.6
29383,Paris,1969-05-04,12.6
29384,Paris,1977-09-02,17.4
29385,Paris,1967-04-28,17.6
29386,Paris,1968-07-06,15.6
29387,Paris,1976-03-12,15.4
29388,Paris,1963-01-29,10.0
29389,Paris,1977-08-27,6.5
29390,Paris,1966-05-04,-0.4
29391,Paris,1978-03-11,2.3
29392,Paris,1967-04-14,-0.9
29393,Paris,1986-08-29,1.6
29394,Paris,1973-01-31,10.2
29395,Paris,1983-03-18,11.1
29396,Paris,1985-01-20,17.9
29397,Paris,1979-10-27,17.9
29398,Paris,1970-11-06,15.6
29399,Paris,1974-08-29,14.4
29400,Paris,1977-12-09,10.5
29401,Paris,1982-03-18,7.6
29402,Paris,1960-12-26,4.9
29403,Paris,1966-03-18,4.9
29404,Paris,1979-03-29,6.5
29405,Paris,1966-10-25,7.5
29406,Paris,1963-07-09,9.8
29407,Paris,1960-11-23,14.2
29408,Paris,1981-08-22,20.5
29409,Paris,1963-03-07,20.4
29410,Paris,1975-07-06,20.2
29411,Paris,1989-12-09,17.3
29412,Paris,1972-09-17,10.8
29413,Paris,1990-04-21,5.5
29414,Paris,1968-02-04,-0.9
29415,Paris,1971-02-13,1.5
29416,Paris,1966-11-14,2.3
29417,Paris,1989-02-02,5.2
29418,Paris,1978-06-13,7.3
29419,Paris,1966-09-01,15.3
29420,Paris,1987-06-26,15.4
29421,Paris,1968-01-05,20.0
29422,Paris,1969-08-31,18.6
29423,Paris,1965-12-07,13.5
29424,Paris,1982-04-09,10.9
29425,Paris,1981-03-08,7.3
29426,Paris,1983-10-24,3.0
29427,Paris,1989-08-15,-1.5
29428,Paris,1974-12-27,5.9
29429,Paris,1988-05-26,6.8
29431,Paris,1964-01-04,15.4
29432,Paris,1966-02-01,16.8
29433,Paris,1967-03-23,18.5
29434,Paris,1974-12-22,17.2
29435,Paris,1982-06-01,14.6
29436,Paris,1971-11-04,10.7
29437,Paris,1963-06-03,5.4
29438,Paris,1990-08-18,4.5
29439,Paris,1974-10-01,3.8
29440,Paris,1976-04-08,5.6
29441,Paris,1982-11-18,5.5
29442,Paris,1986-11-14,7.8
29443,Paris,1969-01-23,14.2
29444,Paris,1979-08-15,17.5
29445,Paris,1962-02-26,18.1
29446,Paris,1982-05-13,17.5
29447,Paris,1986-08-16,15.4
29448,Paris,1987-05-18,10.8
29449,Paris,1977-03-16,5.4
29450,Paris,1974-09-18,2.5
29451,Paris,1983-09-12,-0.9
29452,Paris,1978-06-24,6.4
29453,Paris,1985-04-16,4.3
29454,Paris,1963-12-09,10.0
29455,Paris,1981-11-25,12.3
29456,Paris,1980-07-22,17.6
29457,Paris,1964-05-11,18.3
29458,Paris,1965-04-24,17.1
29459,Paris,1979-12-19,13.5
29460,Paris,1968-02-28,8.0
29461,Paris,1989-05-24,7.6
29462,Paris,1987-04-26,3.3
29463,Paris,1982-03-26,4.3
29464,Paris,1962-09-29,3.4
29465,Paris,1987-12-12,6.1
29466,Paris,1978-07-14,9.3
29467,Paris,1986-02-19,11.2
29468,Paris,1986-08-29,17.2
29469,Paris,1962-06-30,17.6
29470,Paris,1975-10-10,18.7
29471,Paris,1981-02-27,13.6
29473,Paris,1984-02-03,2.8
29474,Paris,1976-11-13,2.0
29475,Paris,1977-04-21,4.3
29476,Paris,1974-03-01,4.0
29477,Paris,1978-11-14,5.0
29478,Paris,1989-06-07,8.4
29479,Paris,1975-07-12,13.6
29480,Paris,1969-10-19,15.8
29481,Paris,1976-07-18,21.6
29482,Paris,1963-10-05,18.1
29483,Paris,1961-10-19,14.7
29484,Paris,1967-11-30,9.1
29485,Paris,1963-09-18,9.7
29486,Paris,1965-10-25,7.4
29487,Paris,1963-10-08,5.5
29488,Paris,1966-05-28,0.6
29489,Paris,1960-12-15,2.9
29490,Paris,1975-04-15,8.5
29491,Paris,1965-10-27,12.7
29492,Paris,1964-09-27,16.1
29493,Paris,1972-01-31,18.2
29494,Paris,1975-11-18,17.9
29495,Paris,1980-06-06,14.4
29496,Paris,1988-11-07,11.1
29497,Paris,1971-07-10,5.0
29498,Paris,1974-08-26,-1.3
29499,Paris,1972-02-25,3.0
29500,Paris,1977-06-24,2.9
29501,Paris,1960-09-10,6.9
29502,Paris,1987-08-27,10.8
29503,Paris,1976-10-22,12.3
29504,Paris,1987-02-08,14.9
29505,Paris,1977-09-18,18.6
29506,Paris,1961-03-16,17.5
29507,Paris,1975-10-26,15.9
29508,Paris,1967-03-24,10.9
29509,Paris,1990-06-22,4.5
29510,Paris,1981-03-14,4.5
29511,Paris,1983-02-24,-0.2
29512,Paris,1978-07-24,-0.6
29513,Paris,1960-05-30,4.5
29514,Paris,1963-12-01,8.6
29515,Paris,1966-10-10,11.3
29516,Paris,1972-05-30,15.7
29517,Paris,1989-02-17,18.3
29518,Paris,1984-10-12,18.7
29519,Paris,1978-08-20,15.3
29520,Paris,1965-02-12,11.6
29521,Paris,1977-11-12,4.0
29522,Paris,1989-04-04,0.6
29523,Paris,1987-03-22,4.0
29524,Paris,1973-09-03,5.2
29525,Paris,1974-06-22,5.2
29526,Paris,1960-09-15,9.9
29527,Paris,1984-03-30,11.5
29528,Paris,1986-10-01,17.0
29529,Paris,1968-06-29,18.1
29530,Paris,1979-12-30,20.0
29531,Paris,1972-11-12,13.9
29532,Paris,1977-01-18,11.2
29533,Paris,1970-03-23,4.0
29534,Paris,1972-03-03,3.9
29535,Paris,1975-10-14,1.9
29536,Paris,1963-12-09,2.9
29537,Paris,1967-01-03,5.8
29538,Paris,1963-11-28,8.6
29539,Paris,1975-01-14,13.9
29540,Paris,1983-12-13,17.5
29541,Paris,1984-11-28,19.9
29542,Paris,1989-12-31,19.9
29543,Paris,1984-08-20,16.5
29544,Paris,1989-12-01,11.9
29545,Paris,1976-01-15,7.3
29546,Paris,1967-08-06,4.5
29547,Paris,1989-01-31,0.2
29548,Paris,1968-09-17,1.8
29549,Paris,1984-05-08,5.4
29550,Paris,1968-02-18,10.4
29551,Paris,1982-05-31,11.8
29552,Paris,1984-08-18,19.8
29553,Paris,1971-02-27,17.3
29554,Paris,1987-04-20,17.7
29555,Paris,1974-06-12,16.9
29556,Paris,1968-02-06,10.8
29557,Paris,1982-11-12,3.0
29558,Paris,1967-07-25,4.0
29559,Paris,1968-04-28,3.2
29560,Paris,1988-09-19,5.3
29561,Paris,1970-07-25,8.1
29562,Paris,1966-08-01,9.9
29563,Paris,1961-08-18,13.6
29564,Paris,1988-03-28,17.5
29565,Paris,1963-11-17,22.2
29566,Paris,1989-06-02,19.8
29567,Paris,1968-06-09,15.0
29568,Paris,1976-10-30,12.1
29569,Paris,1980-03-02,5.5
29570,Paris,1975-04-15,1.1
29571,Paris,1978-08-26,4.7
29572,Paris,1965-03-23,1.0
29573,Paris,1984-09-08,4.7
29574,Paris,1988-01-24,7.3
29575,Paris,1967-12-24,14.1
29576,Paris,1970-10-05,15.2
29577,Paris,1968-02-18,16.3
29578,Paris,1988-09-27,15.7
29579,Paris,1988-09-30,13.3
29580,Paris,1973-02-28,10.5
29581,Paris,1962-08-01,4.5
29582,Paris,1963-10-04,2.3
29583,Paris,1966-06-19,-1.4
29584,Paris,1982-07-14,5.4
29585,Paris,1986-06-25,7.2
29586,Paris,1984-09-11,8.6
29587,Paris,1986-04-02,12.6
29588,Paris,1961-12-31,17.6
29589,Paris,1967-10-12,17.6
29590,Paris,1973-04-04,19.2
29591,Paris,1968-06-04,14.9
29592,Paris,1971-02-22,12.5
29593,Paris,1978-01-28,6.0
29594,Paris,1966-12-03,3.4
29595,Paris,1983-09-03,2.7
29596,Paris,1972-06-29,4.7
29597,Paris,1985-07-24,8.5
29598,Paris,1971-06-23,11.1
29599,Paris,1960-10-11,15.0
29600,Paris,1961-09-05,15.3
29601,Paris,1971-09-15,17.6
29602,Paris,1968-02-05,17.0
29603,Paris,1966-03-04,15.6
29604,Paris,1974-04-18,11.9
29605,Paris,1979-05-25,5.2
29606,Paris,1966-10-16,5.2
29607,Paris,1984-12-07,4.7
29608,Paris,1967-04-02,4.5
29609,Paris,1968-07-27,6.5
29610,Paris,1970-12-22,10.3
29611,Paris,1982-02-15,13.1
29612,Paris,1976-03-24,16.3
29613,Paris,1960-02-05,17.9
29614,Paris,1971-08-24,19.1
29615,Paris,1975-06-22,13.1
29616,Paris,1963-02-14,11.6
29617,Paris,1980-10-27,6.7
29618,Paris,1966-11-11,5.3
29619,Paris,1960-06-17,0.4
29620,Paris,1979-08-21,2.0
29621,Paris,1984-06-09,7.2
29622,Paris,1962-07-22,9.7
29623,Paris,1981-02-15,13.5
29624,Paris,1975-04-28,15.5
29625,Paris,1961-01-29,18.1
29626,Paris,1981-07-20,16.4
29627,Paris,1985-01-19,14.7
29628,Paris,1973-11-23,9.6
29629,Paris,1970-10-18,4.8
29630,Paris,1960-11-05,0.4
29631,Paris,1965-07-05,2.7
29632,Paris,1982-04-01,2.0
29633,Paris,1983-05-05,2.3
29634,Paris,1978-11-26,13.4
29635,Paris,1981-08-13,15.7
29636,Paris,1986-04-24,16.9
29637,Paris,1990-01-28,19.3
29638,Paris,1976-02-18,17.3
29639,Paris,1978-01-17,18.1
29640,Paris,1970-11-21,11.8
29641,Paris,1975-10-13,7.5
29642,Paris,1983-12-13,2.5
29643,Paris,1982-11-21,5.7
29644,Paris,1981-12-05,6.0
29645,Paris,1985-09-11,5.6
29646,Paris,1970-11-19,10.6
29647,Paris,1973-06-22,10.9
29648,Paris,1973-09-17,17.9
29649,Paris,1970-06-08,18.0
29650,Paris,1970-03-28,16.4
29651,Paris,1987-09-12,14.8
29652,Paris,1988-10-18,10.8
29653,Paris,1966-03-23,7.1
29654,Paris,1985-10-19,5.3
29655,Paris,1986-03-27,1.7
29656,Paris,1964-04-03,7.6
29657,Paris,1961-12-18,5.1
29658,Paris,1965-05-13,10.2
29659,Paris,1965-12-11,13.7
29660,Paris,1984-05-18,16.2
29661,Paris,1965-10-23,16.9
29662,Paris,1987-03-28,18.4
29663,Paris,1973-02-14,15.5
29664,Paris,1985-10-02,9.5
29665,Paris,1966-06-14,5.2
29666,Paris,1963-11-17,1.3
29667,Paris,1969-10-05,1.1
29668,Paris,1969-03-03,5.4
29669,Paris,1971-05-28,6.6
29670,Paris,1990-02-05,9.5
29671,Paris,1988-04-23,16.8
29672,Paris,1977-04-28,18.0
29673,Paris,1975-10-06,20.5
29674,Paris,1967-04-15,18.5
29675,Paris,1985-11-07,16.8
29676,Paris,1984-03-01,9.9
29677,Paris,1971-01-14,4.7
29678,Paris,1979-08-31,8.2
29679,Paris,1986-02-20,3.2
29680,Paris,1964-04-02,7.6
29681,Paris,1985-09-18,3.4
29682,Paris,1983-06-22,11.5
29683,Paris,1960-01-11,13.1
29684,Paris,1972-08-01,14.2
29685,Paris,1981-10-30,19.7
29686,Paris,1962-10-21,16.8
29687,Paris,1973-10-06,16.0
29688,Paris,1986-09-13,9.3
29689,Paris,1960-10-01,6.6
29690,Paris,1987-06-29,2.4
29691,Paris,1983-04-08,2.8
29692,Paris,1970-09-27,1.2
29693,Paris,1981-10-12,4.6
29694,Paris,1982-05-13,10.1
29695,Paris,1990-04-13,13.9
29696,Paris,1979-08-11,17.4
29697,Paris,1975-08-03,20.4
29698,Paris,1965-06-20,17.0
29699,Paris,1972-05-11,14.2
29700,Paris,1970-11-22,10.5
29701,Paris,1964-07-14,5.7
29702,Paris,1969-04-05,-1.2
29703,Paris,1987-12-02,-1.4
29704,Paris,1975-09-02,5.2
29705,Paris,1990-09-07,7.5
29706,Paris,1974-04-01,10.1
29707,Paris,1977-05-23,12.3
29708,Paris,1983-01-08,14.1
29709,Paris,1974-05-18,18.3
29710,Paris,1963-08-29,19.2
29711,Paris,1967-04-05,16.0
29712,Paris,1965-10-03,9.3
29713,Paris,1982-04-28,2.7
29714,Paris,1975-11-15,-0.1
29715,Paris,1966-02-10,3.9
29716,Paris,1975-03-13,6.4
29717,Paris,1969-08-24,7.7
29718,Paris,1970-08-19,9.8
29719,Paris,1968-10-28,11.9
29720,Paris,1967-09-16,16.4
29721,Paris,1962-12-01,19.8
29722,Paris,1968-09-25,17.3
29723,Paris,1964-06-15,15.4
29724,Paris,1984-07-18,10.1
29725,Paris,1984-11-18,8.0
29726,Paris,1974-05-08,6.0
29727,Paris,1969-12-01,4.9
29728,Paris,1970-11-28,2.1
29729,Paris,1982-12-04,7.6
29730,Paris,1973-08-20,8.6
29731,Paris,1979-12-24,11.5
29732,Paris,1962-10-05,16.6
29733,Paris,1983-10-20,19.7
29734,Paris,1963-06-13,18.8
29735,Paris,1979-09-25,14.1
29736,Paris,1962-08-19,10.6
29737,Paris,1972-01-10,6.7
29738,Paris,1984-11-05,3.1
29739,Paris,1987-02-16,4.2
29740,Paris,1972-04-21,3.4
29741,Paris,1961-12-25,6.5
29742,Paris,1963-02-08,11.0
29743,Paris,1963-09-04,11.1
29744,Paris,1975-11-10,16.8
29745,Paris,1987-11-04,20.4
29746,Paris,1976-10-14,17.1
29747,Paris,1963-11-23,16.0
29748,Paris,1975-07-04,11.2
29749,Paris,1988-01-27,5.3
29750,Paris,1978-03-16,0.4
29751,Paris,1962-02-05,5.2
29752,Paris,1979-03-02,1.0
29753,Paris,1968-08-08,4.9
29754,Paris,1973-11-20,9.2
29755,Paris,1970-10-28,14.7
