,cmd_city,cmd_month,cmd_day,cmd_mean,cmd_max,cmd_min,mean,max,min,diff_mean,diff_max,diff_min
2718,Canoas,12,20,19.3,25.6,13.4,17.875916230366492,25.6,-2.8,1.4240837696335085,0.0,16.2
2719,Cape Town,2,9,14.771428571428572,19.0,12.7,16.001935483870966,21.2,10.9,-1.2305069124423937,-2.1999999999999993,1.799999999999999
2720,Cape Town,6,12,15.333333333333334,17.2,13.8,16.01714285714286,21.0,11.4,-0.6838095238095274,-3.8000000000000007,2.4000000000000004
2721,Cape Town,9,16,19.433333333333334,20.1,18.9,15.855862068965516,22.1,-2.8,3.5774712643678175,-2.0,21.7
2722,Hamilton,5,9,10.78,9.8,12.5,13.61941176470588,9.9,10.1,-2.839411764705881,-0.09999999999999964,2.4000000000000004
2723,Hamilton,9,7,14.275000000000002,18.2,10.8,14.212499999999999,9.9,10.0,0.06250000000000355,8.299999999999999,0.8000000000000007
2724,Hamilton,10,30,13.366666666666667,8.4,14.1,13.93949044585987,9.9,10.0,-0.572823779193202,-1.5,4.1
2725,Johannesburg,4,15,8.6,8.6,8.6,14.767999999999997,9.7,-2.8,-6.1679999999999975,-1.0999999999999996,11.399999999999999
2726,Johannesburg,8,15,16.7,19.3,13.8,14.980291970802922,9.8,10.1,1.7197080291970774,9.5,3.700000000000001
2727,Kiev,8,14,7.933333333333333,6.9,-1.1,7.458718861209961,9.9,-0.1,0.4746144721233714,-3.0,-1.0
2728,Marseille,6,14,12.620000000000001,4.1,-2.8,14.824603174603174,9.9,-2.8,-2.2046031746031733,-5.800000000000001,0.0
2729,Odesa,2,12,9.722222222222223,7.9,19.4,10.500000000000002,9.9,-0.3,-0.7777777777777786,-2.0,19.7
2730,Odesa,3,28,7.536363636363637,7.9,-1.8,9.479037800687284,9.9,-0.2,-1.9426741643236465,-2.0,-1.6
2731,Odesa,8,9,11.940000000000003,9.4,-1.1,9.957251908396948,9.6,-0.0,1.9827480916030549,-0.1999999999999993,-1.1
2732,Odesa,8,23,6.057142857142857,6.3,0.1,9.957251908396948,9.6,-0.0,-3.9001090512540912,-3.3,0.1
2733,Paris,4,2,7.375,7.6,-2.8,10.618631178707217,9.8,-0.9,-3.2436311787072167,-2.200000000000001,-1.9
2734,Paris,5,23,10.1,5.3,-0.7,10.252674897119338,9.8,-0.0,-0.15267489711933813,-4.500000000000001,-0.7
2735,Paris,12,7,10.03076923076923,9.2,13.5,10.358275862068965,9.9,-0.0,-0.3275066312997339,-0.7000000000000011,13.5
2736,Stockholm,6,6,5.2875,7.5,-4.1,6.631785714285718,9.7,-0.1,-1.3442857142857187,-2.1999999999999993,-3.9999999999999996
2737,Tokyo,8,6,4.425,6.3,2.0,12.286075949367087,9.8,-0.1,-7.861075949367087,-3.500000000000001,2.1
2738,Tokyo,10,4,4.3500000000000005,6.4,2.1,12.615527950310554,9.6,-0.0,-8.265527950310553,-3.1999999999999993,2.1
2739,Tottori,2,4,13.7,5.9,21.5,15.951851851851856,8.3,10.0,-2.251851851851857,-2.4000000000000004,11.5
2740,Tottori,6,20,9.959999999999999,8.5,13.5,14.448618784530378,9.7,1.9,-4.488618784530379,-1.1999999999999993,11.6
2741,Tottori,12,26,17.683333333333334,7.3,15.8,14.370760233918125,9.5,1.5,3.312573099415209,-2.2,14.3
2742,Uppsala,9,17,-2.742857142857143,14.8,-1.0,4.343071161048689,9.9,-0.2,-7.085928303905832,4.9,-0.8
2743,Uppsala,9,22,8.983333333333333,4.5,-2.6,4.343071161048689,9.9,-0.2,4.640262172284643,-5.4,-2.4
2744,Uppsala,9,28,6.1000000000000005,9.1,-0.7,4.343071161048689,9.9,-0.2,1.7569288389513114,-0.8000000000000007,-0.49999999999999994
2745,Warsaw,3,31,8.390909090909092,8.5,-2.4,6.977205882352944,9.9,-0.0,1.4137032085561483,-1.4000000000000004,-2.4
2746,Warsaw,11,11,7.875,3.5,-5.4,6.951282051282052,9.8,-0.1,0.9237179487179477,-6.300000000000001,-5.300000000000001
2747,Auckland,6,16,14.650000000000002,17.7,12.9,14.953086419753086,19.5,10.8,-0.30308641975308426,-1.8000000000000007,2.0999999999999996
2748,Brasília,6,19,21.1,22.6,20.0,20.259428571428572,24.8,-2.8,0.8405714285714296,-2.1999999999999993,22.8
2749,Canoas,1,1,22.5,23.3,22.0,17.237426900584794,24.7,-2.8,5.2625730994152065,-1.3999999999999986,24.8
2750,Canoas,1,12,15.900000000000002,23.9,12.6,17.237426900584794,24.7,-2.8,-1.3374269005847914,-0.8000000000000007,15.399999999999999
2751,Cape Town,9,4,15.366666666666667,18.6,12.0,15.855862068965516,22.1,-2.8,-0.48919540229884895,-3.5,14.8
2752,Hamilton,9,6,13.55,9.4,13.0,14.212499999999999,9.9,10.0,-0.6624999999999979,-0.5,3.0
2753,Hamilton,9,26,15.239999999999998,9.0,15.1,14.212499999999999,9.9,10.0,1.0274999999999999,-0.9000000000000004,5.1
2754,Hamilton,11,8,13.1,9.6,11.4,13.928846153846148,9.9,10.0,-0.8288461538461487,-0.3000000000000007,1.4000000000000004
2755,Johannesburg,6,5,14.725,8.5,11.5,14.852980132450336,9.8,-2.8,-0.12798013245033601,-1.3000000000000007,14.3
2756,Johannesburg,8,13,15.442857142857145,9.0,12.7,14.980291970802922,9.8,10.1,0.462565172054223,-0.8000000000000007,2.5999999999999996
2757,Kherson,2,8,-0.7166666666666668,6.1,-0.9,8.518149466192167,9.8,-0.7,-9.234816132858834,-3.700000000000001,-0.20000000000000007
2758,Kherson,3,20,12.4,20.0,-1.1,9.311969111969105,9.8,-0.3,3.088030888030895,10.2,-0.8
2759,Kiev,3,15,4.1,8.8,-0.9,6.406643356643358,9.5,-0.3,-2.3066433566433586,-0.6999999999999993,-0.6000000000000001
2760,Kiev,3,25,5.228571428571429,7.7,-0.3,6.406643356643358,9.5,-0.3,-1.1780719280719296,-1.7999999999999998,0.0
2761,Lvov,6,25,-0.975,3.5,-0.9,7.825941422594143,9.6,-0.0,-8.800941422594143,-6.1,-0.9
2762,Lvov,8,1,4.614285714285714,6.9,-0.3,6.577364864864873,9.9,-0.0,-1.9630791505791594,-3.0,-0.3
2763,Lvov,8,15,5.816666666666667,3.1,-0.1,6.577364864864873,9.9,-0.0,-0.7606981981982059,-6.800000000000001,-0.1
2764,Lvov,12,9,4.677777777777777,7.0,-0.0,6.743884892086331,9.9,-0.0,-2.0661071143085534,-2.9000000000000004,0.0
2765,Marseille,9,25,13.285714285714283,9.7,10.9,14.60428015564203,9.9,-2.8,-1.3185658699277472,-0.20000000000000107,13.7
2766,Odesa,4,8,9.581818181818182,9.4,-2.8,10.866544117647061,9.9,-0.1,-1.2847259358288792,-0.5,-2.6999999999999997
2767,Tokyo,5,30,1.6,1.6,1.6,12.035542168674699,9.7,-0.1,-10.435542168674699,-8.1,1.7000000000000002
2768,Tokyo,12,27,16.66,26.1,0.8,12.445664739884393,9.9,-0.2,4.214335260115607,16.200000000000003,1.0
2769,Uppsala,9,1,1.05,3.4,-1.2,4.343071161048689,9.9,-0.2,-3.2930711610486894,-6.5,-1.0
2770,Warsaw,7,7,8.459999999999999,17.9,-2.8,7.063138686131386,9.8,-0.2,1.3968613138686132,8.099999999999998,-2.5999999999999996
2771,Warsaw,10,10,5.053846153846154,2.5,-11.9,7.921428571428572,9.7,-0.2,-2.867582417582418,-7.199999999999999,-11.700000000000001
2772,Warsaw,11,8,12.577777777777776,9.8,-7.5,6.951282051282052,9.8,-0.1,5.626495726495723,0.0,-7.4
2773,Warsaw,11,20,5.357142857142857,9.6,-1.4,6.951282051282052,9.8,-0.1,-1.5941391941391956,-0.20000000000000107,-1.2999999999999998
2774,Warsaw,12,20,4.075,7.9,-2.8,6.319011406844112,9.6,-0.1,-2.2440114068441117,-1.6999999999999993,-2.6999999999999997
2775,Auckland,1,30,19.5,19.5,19.5,15.087272727272724,21.7,-2.8,4.412727272727276,-2.1999999999999993,22.3
2776,Auckland,7,8,13.660000000000002,16.1,12.0,15.315517241379306,20.9,10.7,-1.6555172413793038,-4.799999999999997,1.3000000000000007
2777,Auckland,8,1,15.62,17.2,13.3,15.121249999999998,21.2,-2.8,0.49875000000000114,-4.0,16.1
2778,Auckland,9,15,12.7,12.7,12.7,15.431851851851853,20.5,10.4,-2.7318518518518538,-7.800000000000001,2.299999999999999
2779,Brasília,10,7,17.349999999999998,22.6,-2.8,20.99354838709677,24.0,-2.8,-3.6435483870967715,-1.3999999999999986,0.0
2780,Canoas,5,31,21.071428571428573,24.5,15.5,17.315642458100548,24.7,-2.8,3.755786113328025,-0.1999999999999993,18.3
2781,Canoas,6,29,17.799999999999997,22.0,13.1,16.87528735632185,24.8,-2.8,0.9247126436781485,-2.8000000000000007,15.899999999999999
2782,Canoas,12,7,17.5125,24.0,13.6,17.875916230366492,25.6,-2.8,-0.36341623036649295,-1.6000000000000014,16.4
2783,Hamilton,1,12,14.559999999999999,20.9,11.1,13.675824175824168,9.8,-2.8,0.8841758241758306,11.099999999999998,13.899999999999999
2784,Hamilton,1,30,15.2,18.7,11.1,13.675824175824168,9.8,-2.8,1.5241758241758312,8.899999999999999,13.899999999999999
2785,Hamilton,5,21,13.86,9.6,11.7,13.61941176470588,9.9,10.1,0.2405882352941191,-0.3000000000000007,1.5999999999999996
2786,Johannesburg,8,10,19.599999999999998,20.3,18.6,14.980291970802922,9.8,10.1,4.619708029197076,10.5,8.500000000000002
2787,Johannesburg,10,7,18.4,18.8,18.0,15.16103896103896,9.8,-2.8,3.2389610389610386,9.0,20.8
2788,Kherson,12,4,4.6000000000000005,22.0,-2.8,8.244696969696967,9.9,-0.1,-3.644696969696967,12.1,-2.6999999999999997
2789,Kiev,6,23,8.816666666666666,8.5,-0.4,6.332269503546096,9.8,-0.1,2.484397163120571,-1.3000000000000007,-0.30000000000000004
2790,Kiev,11,24,7.6000000000000005,7.9,-0.8,6.582329317269079,9.8,-0.1,1.0176706827309214,-1.9000000000000004,-0.7000000000000001
2791,Lvov,6,3,4.8,6.8,-1.0,7.825941422594143,9.6,-0.0,-3.0259414225941432,-2.8,-1.0
2792,Lvov,8,28,7.290909090909091,9.1,-0.3,6.577364864864873,9.9,-0.0,0.7135442260442177,-0.8000000000000007,-0.3
2793,Lvov,10,2,7.788888888888888,8.0,-0.8,7.644747081712063,9.9,-0.4,0.14414180717682523,-1.9000000000000004,-0.4
2794,Marseille,8,11,16.2,8.6,10.4,14.411940298507472,9.9,-2.8,1.7880597014925268,-1.3000000000000007,13.2
2795,Marseille,8,30,15.440000000000001,9.9,10.5,14.411940298507472,9.9,-2.8,1.0280597014925288,0.0,13.3
2796,Paris,1,31,10.14,7.1,0.2,10.225461254612537,9.8,-0.4,-0.08546125461253595,-2.700000000000001,0.6000000000000001
2797,Stockholm,5,22,5.747058823529412,9.7,-2.0,6.164459930313588,9.7,-0.1,-0.4174011067841761,0.0,-1.9
2798,Tokyo,2,27,9.26,9.4,16.3,11.921710526315794,9.7,-0.0,-2.661710526315794,-0.29999999999999893,16.3
2799,Tokyo,7,3,11.257142857142856,7.0,1.5,12.441463414634141,9.1,-0.0,-1.1843205574912847,-2.0999999999999996,1.5
2800,Tokyo,7,31,10.475000000000001,5.0,1.7,12.441463414634141,9.1,-0.0,-1.9664634146341395,-4.1,1.7
2801,Tokyo,8,22,10.08,7.9,-0.1,12.286075949367087,9.8,-0.1,-2.2060759493670865,-1.9000000000000004,0.0
2802,Tottori,10,7,19.14,7.8,15.8,15.403205128205135,9.6,1.9,3.7367948717948654,-1.7999999999999998,13.9
2803,Uppsala,12,22,0.5833333333333335,9.5,-6.8,3.6486988847583643,9.8,-0.0,-3.065365551425031,-0.3000000000000007,-6.8
2804,Wroclaw,4,14,7.238461538461539,9.8,-1.2,7.410380622837372,9.8,-0.0,-0.17191908437583248,0.0,-1.2
2805,Wroclaw,7,18,7.988888888888888,7.7,-0.9,6.946792452830193,9.8,-0.1,1.0420964360586948,-2.1000000000000005,-0.8
2806,Wroclaw,12,3,6.137499999999999,7.4,-0.7,7.116776315789475,9.8,-0.0,-0.9792763157894759,-2.4000000000000004,-0.7
2807,Auckland,5,14,16.66,20.2,13.0,15.098809523809532,20.4,-2.8,1.5611904761904682,-0.1999999999999993,15.8
2808,Auckland,11,30,16.22222222222222,20.9,12.5,15.482317073170728,20.9,11.1,0.7399051490514932,0.0,1.4000000000000004
2809,Brasília,3,5,17.48,24.5,-2.8,20.467816091954013,24.5,-2.8,-2.987816091954013,0.0,0.0
2810,Brasília,5,7,16.74,22.1,-2.8,20.92705882352942,25.9,-2.8,-4.187058823529423,-3.799999999999997,0.0
2811,Brasília,8,9,18.03333333333333,24.6,-2.8,20.877005347593588,24.6,-2.8,-2.8436720142602567,0.0,0.0
2812,Canoas,5,19,17.107692307692307,24.3,-2.8,17.315642458100548,24.7,-2.8,-0.20795015040824083,-0.3999999999999986,0.0
2813,Cape Town,4,21,15.0,15.9,14.1,16.27375,21.5,11.0,-1.2737499999999997,-5.6,3.0999999999999996
2814,Cape Town,8,5,16.7,20.6,13.6,15.97183908045978,21.5,-2.8,0.728160919540219,-0.8999999999999986,16.4
2815,Hamilton,4,17,13.5,16.4,10.6,13.634507042253528,9.9,10.1,-0.13450704225352794,6.499999999999998,0.5
2816,Hamilton,6,1,13.200000000000001,9.9,13.1,13.955921052631577,9.9,10.0,-0.7559210526315763,0.0,3.0999999999999996
2817,Hamilton,7,9,14.233333333333334,17.5,12.2,13.776027397260277,9.9,10.0,0.45730593607305714,7.6,2.1999999999999993
2818,Hamilton,9,3,11.524999999999999,9.7,11.1,14.212499999999999,9.9,10.0,-2.6875,-0.20000000000000107,1.0999999999999996
2819,Kherson,11,24,6.416666666666667,22.1,-2.9,9.157195571955725,9.9,-0.2,-2.7405289052890582,12.200000000000001,-2.6999999999999997
2820,Kherson,12,27,5.575,5.0,-3.3,8.244696969696967,9.9,-0.1,-2.6696969696969672,-4.9,-3.1999999999999997
2821,Lvov,6,6,6.957142857142857,17.7,-0.1,7.825941422594143,9.6,-0.0,-0.8687985654512858,8.1,-0.1
2822,Lvov,6,23,10.922222222222222,6.4,-1.4,7.825941422594143,9.6,-0.0,3.0962807996280794,-3.1999999999999993,-1.4
2823,Lvov,7,28,6.327272727272728,9.6,-2.6,6.196885813148788,9.9,-0.1,0.13038691412393977,-0.3000000000000007,-2.5
2824,Lvov,8,24,6.6625000000000005,9.9,-0.4,6.577364864864873,9.9,-0.0,0.08513513513512727,0.0,-0.4
2825,Lvov,9,28,7.199999999999999,4.0,-0.9,6.253846153846153,9.4,-0.0,0.9461538461538463,-5.4,-0.9
2826,Marseille,5,1,12.149999999999999,9.9,10.8,15.134782608695655,9.9,-2.8,-2.9847826086956566,0.0,13.600000000000001
2827,Marseille,6,3,14.424999999999999,22.2,-2.8,14.824603174603174,9.9,-2.8,-0.3996031746031754,12.299999999999999,0.0
2828,Marseille,11,2,18.860000000000003,22.3,11.2,14.817695473251026,9.9,-2.8,4.042304526748977,12.4,14.0
2829,Odesa,8,8,7.8,8.2,-2.0,9.957251908396948,9.6,-0.0,-2.1572519083969484,-1.4000000000000004,-2.0
2830,Paris,8,8,8.160000000000002,9.7,-0.9,10.346181818181812,9.9,-0.9,-2.18618181818181,-0.20000000000000107,0.0
2831,Stockholm,3,14,7.700000000000001,7.8,-2.2,6.1192857142857155,9.7,-0.1,1.5807142857142855,-1.8999999999999995,-2.1
2832,Stockholm,10,20,3.075,7.2,-9.5,5.822426470588242,9.9,-0.0,-2.747426470588242,-2.7,-9.5
2833,Stockholm,11,13,8.15,4.2,-0.8,6.664727272727271,9.9,-0.3,1.4852727272727293,-5.7,-0.5
2834,Tokyo,7,6,11.25,3.2,1.0,12.441463414634141,9.1,-0.0,-1.191463414634141,-5.8999999999999995,1.0
2835,Tokyo,11,4,14.816666666666665,4.1,10.3,13.045138888888893,9.6,-0.6,1.7715277777777718,-5.5,10.9
2836,Tottori,1,6,12.879999999999999,6.4,12.5,14.012571428571427,9.9,1.5,-1.1325714285714277,-3.5,11.0
2837,Tottori,6,29,22.850000000000005,6.0,24.5,14.448618784530378,9.7,1.9,8.401381215469627,-3.6999999999999993,22.6
2838,Tottori,8,6,12.024999999999999,6.1,11.1,14.964606741573032,9.6,1.3,-2.9396067415730336,-3.5,9.799999999999999
2839,Uppsala,1,5,4.418181818181818,7.6,-1.6,3.3141843971631215,9.9,-0.0,1.1039974210186965,-2.3000000000000007,-1.6
2840,Uppsala,1,10,0.5142857142857145,15.4,-2.3,3.3141843971631215,9.9,-0.0,-2.799898682877407,5.5,-2.3
2841,Uppsala,12,29,2.576923076923077,3.2,-1.6,3.6486988847583643,9.8,-0.0,-1.0717758078352873,-6.6000000000000005,-1.6
2842,Warsaw,6,8,8.7,8.5,-1.7,6.590361445783134,9.7,-0.0,2.1096385542168656,-1.1999999999999993,-1.7
2843,Warsaw,11,6,3.6166666666666667,7.9,-0.1,6.951282051282052,9.8,-0.1,-3.3346153846153856,-1.9000000000000004,0.0
2844,Warsaw,11,15,6.8166666666666655,7.6,-1.1,6.951282051282052,9.8,-0.1,-0.1346153846153868,-2.200000000000001,-1.0
2845,Brasília,7,24,21.349999999999998,24.4,18.4,20.842245989304814,25.2,-2.8,0.5077540106951837,-0.8000000000000007,21.2
2846,Brasília,9,10,20.716666666666665,23.0,18.0,20.605263157894743,25.2,-2.8,0.11140350877192162,-2.1999999999999993,20.8
2847,Canoas,4,7,17.016666666666666,22.2,13.2,17.463793103448282,24.8,-2.8,-0.4471264367816161,-2.6000000000000014,16.0
2848,Canoas,12,16,19.272727272727273,24.7,13.5,17.875916230366492,25.6,-2.8,1.3968110423607811,-0.9000000000000021,16.3
2849,Cape Town,1,5,15.912500000000001,20.6,11.7,15.731578947368426,21.2,-2.8,0.1809210526315752,-0.5999999999999979,14.5
2850,Cape Town,3,8,14.370000000000001,20.6,11.5,16.016860465116263,22.1,10.4,-1.6468604651162622,-1.5,1.0999999999999996
2851,Hamilton,4,10,13.124999999999998,14.7,10.2,13.634507042253528,9.9,10.1,-0.5095070422535297,4.799999999999999,0.09999999999999964
2852,Hamilton,11,26,13.733333333333334,16.6,12.1,13.928846153846148,9.9,10.0,-0.19551282051281405,6.700000000000001,2.0999999999999996
2853,Johannesburg,2,15,14.336363636363638,8.2,11.9,14.737654320987666,9.9,10.0,-0.40129068462402806,-1.700000000000001,1.9000000000000004
2854,Johannesburg,9,18,13.45,7.7,12.3,15.412413793103436,9.4,10.4,-1.9624137931034369,-1.7000000000000002,1.9000000000000004
2855,Kherson,2,29,2.3,2.3,2.3,8.518149466192167,9.8,-0.7,-6.218149466192167,-7.500000000000001,3.0
2856,Kherson,5,4,13.84,22.0,-2.8,8.737209302325576,9.9,-0.0,5.102790697674424,12.1,-2.8
2857,Marseille,1,17,15.615384615384617,6.3,10.5,14.912333333333336,9.9,-2.8,0.7030512820512804,-3.6000000000000005,13.3
2858,Marseille,6,10,17.349999999999998,20.8,12.3,14.824603174603174,9.9,-2.8,2.5253968253968235,10.9,15.100000000000001
2859,Marseille,10,1,14.733333333333333,9.9,-2.8,14.868525896414337,9.9,-2.8,-0.13519256308100402,0.0,0.0
2860,Odesa,1,19,10.975,9.5,-1.3,10.262962962962957,9.8,-0.1,0.7120370370370424,-0.3000000000000007,-1.2
2861,Odesa,2,19,8.092307692307692,9.9,-0.7,10.500000000000002,9.9,-0.3,-2.40769230769231,0.0,-0.39999999999999997
2862,Odesa,10,22,11.24,4.1,-0.6,10.85805243445693,9.8,-0.0,0.3819475655430704,-5.700000000000001,-0.6
2863,Paris,5,12,11.716666666666667,7.0,10.6,10.252674897119338,9.8,-0.0,1.463991769547329,-2.8000000000000007,10.6
2864,Paris,5,13,14.9,4.0,10.1,10.252674897119338,9.8,-0.0,4.647325102880663,-5.800000000000001,10.1
2865,Stockholm,3,22,10.216666666666667,5.0,1.7,6.1192857142857155,9.7,-0.1,4.097380952380951,-4.699999999999999,1.8
2866,Tokyo,6,8,13.899999999999999,9.7,0.9,12.282738095238095,9.9,-0.0,1.6172619047619037,-0.20000000000000107,0.9
2867,Tokyo,12,30,9.2625,8.6,10.8,12.445664739884393,9.9,-0.2,-3.1831647398843934,-1.3000000000000007,11.0
2868,Tottori,1,24,18.1,4.7,15.7,14.012571428571427,9.9,1.5,4.087428571428575,-5.2,14.2
2869,Tottori,5,2,15.95,5.5,26.4,14.698787878787886,9.8,10.0,1.251212121212113,-4.300000000000001,16.4
2870,Uppsala,6,22,2.6666666666666665,5.6,-2.8,3.3198412698412705,9.9,-0.2,-0.653174603174604,-4.300000000000001,-2.5999999999999996
2871,Warsaw,7,12,7.271428571428572,4.7,-2.8,7.063138686131386,9.8,-0.2,0.2082898852971864,-5.1000000000000005,-2.5999999999999996
2872,Warsaw,8,22,8.641666666666667,8.3,-0.2,7.398275862068967,9.8,-0.1,1.2433908045977002,-1.5,-0.1
2873,Auckland,11,28,15.260000000000002,18.6,12.9,15.482317073170728,20.9,11.1,-0.2223170731707267,-2.299999999999997,1.8000000000000007
2874,Brasília,4,4,21.237499999999997,22.7,19.1,20.80320855614972,24.7,-2.8,0.4342914438502774,-2.0,21.900000000000002
2875,Canoas,4,14,18.830000000000002,24.0,13.6,17.463793103448282,24.8,-2.8,1.36620689655172,-0.8000000000000007,16.4
2876,Cape Town,3,4,15.050000000000002,20.4,11.3,16.016860465116263,22.1,10.4,-0.9668604651162607,-1.7000000000000028,0.9000000000000004
2877,Cape Town,5,15,10.56,15.8,-2.8,15.458000000000002,21.5,-2.8,-4.8980000000000015,-5.699999999999999,0.0
2878,Cape Town,7,17,15.339999999999998,19.9,10.4,16.002666666666666,21.0,10.4,-0.6626666666666683,-1.1000000000000014,0.0
2879,Hamilton,3,25,14.675,9.5,15.2,13.682500000000005,9.9,10.1,0.9924999999999962,-0.40000000000000036,5.1
2880,Hamilton,3,27,14.657142857142858,7.9,11.2,13.682500000000005,9.9,10.1,0.9746428571428538,-2.0,1.0999999999999996
2881,Hamilton,10,2,13.087500000000002,9.5,10.9,13.93949044585987,9.9,10.0,-0.851990445859867,-0.40000000000000036,0.9000000000000004
2882,Johannesburg,5,12,18.1,21.6,11.4,15.110967741935486,9.6,-2.8,2.9890322580645154,12.000000000000002,14.2
2883,Kherson,2,27,2.4749999999999996,7.6,-1.5,8.518149466192167,9.8,-0.7,-6.043149466192167,-2.200000000000001,-0.8
2884,Kherson,8,25,6.581818181818182,9.8,-0.4,8.261071428571421,9.8,-0.1,-1.6792532467532393,0.0,-0.30000000000000004
2885,Kiev,5,12,4.166666666666667,8.1,-1.5,6.854545454545455,9.5,-0.1,-2.6878787878787884,-1.4000000000000004,-1.4
2886,Marseille,1,2,13.080000000000002,8.8,10.2,14.912333333333336,9.9,-2.8,-1.8323333333333345,-1.0999999999999996,13.0
2887,Marseille,3,5,16.6,19.8,11.3,15.234982332155484,9.9,-2.8,1.3650176678445174,9.9,14.100000000000001
2888,Odesa,2,7,6.122222222222222,7.0,-1.1,10.500000000000002,9.9,-0.3,-4.37777777777778,-2.9000000000000004,-0.8
2889,Odesa,7,23,7.533333333333331,9.2,-1.1,9.174087591240879,9.9,-0.1,-1.6407542579075471,-0.7000000000000011,-1.0
2890,Paris,1,30,5.888888888888889,9.7,-2.8,10.225461254612537,9.8,-0.4,-4.336572365723647,-0.10000000000000142,-2.4
2891,Paris,6,27,7.483333333333333,6.1,1.6,9.34661654135338,9.8,-0.4,-1.8632832080200474,-3.700000000000001,2.0
2892,Paris,12,9,9.7,4.7,10.0,10.358275862068965,9.9,-0.0,-0.6582758620689653,-5.2,10.0
2893,Paris,12,27,12.5,8.6,15.9,10.358275862068965,9.9,-0.0,2.1417241379310354,-1.3000000000000007,15.9
2894,Stockholm,4,1,7.1625000000000005,9.8,1.7,5.683265306122453,9.8,-0.0,1.4792346938775474,0.0,1.7
2895,Tottori,5,22,12.65,6.5,16.0,14.698787878787886,9.8,10.0,-2.048787878787886,-3.3000000000000007,6.0
2896,Tottori,9,12,14.733333333333334,8.9,21.5,14.647999999999998,9.9,1.4,0.08533333333333637,-1.0,20.1
2897,Tottori,9,25,19.2,25.8,2.6,14.647999999999998,9.9,1.4,4.552000000000001,15.9,1.2000000000000002
2898,Warsaw,5,4,8.26,18.7,-1.6,7.501509433962269,9.6,-0.1,0.7584905660377306,9.1,-1.5
2899,Auckland,4,19,16.36,19.6,13.5,15.211801242236021,9.9,10.6,1.1481987577639785,9.700000000000001,2.9000000000000004
2900,Auckland,8,9,14.64,20.6,11.0,15.121249999999998,21.2,-2.8,-0.4812499999999975,-0.5999999999999979,13.8
2901,Auckland,10,15,15.799999999999999,18.9,12.5,15.475352112676063,21.5,-2.8,0.3246478873239358,-2.6000000000000014,15.3
2902,Brasília,4,5,22.88333333333333,24.7,21.7,20.80320855614972,24.7,-2.8,2.0801247771836096,0.0,24.5
2903,Brasília,7,29,21.97142857142857,23.5,20.8,20.842245989304814,25.2,-2.8,1.1291825821237573,-1.6999999999999993,23.6
2904,Brasília,10,9,21.244444444444444,23.1,18.2,20.99354838709677,24.0,-2.8,0.2508960573476742,-0.8999999999999986,21.0
2905,Brasília,10,21,21.416666666666668,23.2,19.8,20.99354838709677,24.0,-2.8,0.42311827956989845,-0.8000000000000007,22.6
2906,Brasília,12,24,18.522222222222226,22.9,-2.8,21.121546961325976,25.8,-2.8,-2.59932473910375,-2.900000000000002,0.0
2907,Canoas,8,8,19.7375,22.6,14.3,17.053367875647666,25.5,-2.8,2.6841321243523346,-2.8999999999999986,17.1
2908,Canoas,9,4,16.925,24.0,12.8,17.59526627218935,24.5,-2.8,-0.6702662721893482,-0.5,15.600000000000001
2909,Johannesburg,6,2,19.8,19.8,19.8,14.852980132450336,9.8,-2.8,4.947019867549665,10.0,22.6
2910,Kherson,8,12,10.24,7.8,-3.0,8.261071428571421,9.8,-0.1,1.978928571428579,-2.000000000000001,-2.9
2911,Kherson,12,30,3.2750000000000004,5.4,-1.2,8.244696969696967,9.9,-0.1,-4.969696969696967,-4.5,-1.0999999999999999
2912,Kiev,5,10,10.275,9.1,-5.4,6.854545454545455,9.5,-0.1,3.420454545454545,-0.40000000000000036,-5.300000000000001
